ProcedureName,ResultName,IsConsoleDefault,IsRawExportable,IsTableExportable,SourceTable,SchemaVersion,SourceSchema,EmptyConsoleMessage
USP_IndexUsage,rowstoreIndexes,1,1,1,#IndexUsage_Result,1,"[DatabaseName] sysname NOT NULL , [SchemaName] sysname NOT NULL , [ObjectName] sysname NOT NULL , [ObjectId] int NOT NULL , [IndexId] int NOT NULL , [IndexName] sysname NULL , [IndexTypeDesc] nvarchar(60) NULL , [IsMemoryOptimized] bit NOT NULL , [IsSpatialIndex] bit NOT NULL , [IsPrimaryKey] bit NULL , [IsUniqueConstraint] bit NULL , [IsDisabled] bit NULL , [RowCount] bigint NULL , [UserSeeks] bigint NOT NULL , [UserScans] bigint NOT NULL , [UserLookups] bigint NOT NULL , [UserUpdates] bigint NOT NULL , [TotalUserReads] bigint NOT NULL , [ReadWriteRatio] decimal(19,4) NULL , [LastUserSeek] datetime NULL , [LastUserScan] datetime NULL , [LastUserLookup] datetime NULL , [LastUserUpdate] datetime NULL , [SystemSeeks] bigint NOT NULL , [SystemScans] bigint NOT NULL , [SystemLookups] bigint NOT NULL , [SystemUpdates] bigint NOT NULL , [DmvResetTimeServerLocal] datetime2(3) NULL , [UsageClassification] varchar(48) NOT NULL",Keine fachlichen Ergebnisse
USP_IndexOperationalStats,indexOperationalStats,1,1,1,#IndexOperationalStats_Result,1,"[DatabaseName] sysname NOT NULL, [SchemaName] sysname NULL, [ObjectName] sysname NULL, [ObjectId] int NOT NULL, [IsMemoryOptimized] bit NULL, [IndexId] int NOT NULL, [IndexName] sysname NULL, [IndexTypeDesc] nvarchar(60) NULL, [PartitionNumber] int NOT NULL, [HobtId] bigint NULL, [LeafInsertCount] bigint NOT NULL, [LeafDeleteCount] bigint NOT NULL, [LeafUpdateCount] bigint NOT NULL, [LeafGhostCount] bigint NOT NULL, [LeafPageAllocationCount] bigint NOT NULL, [NonleafPageAllocationCount] bigint NOT NULL, [LeafPageMergeCount] bigint NOT NULL, [RangeScanCount] bigint NOT NULL, [SingletonLookupCount] bigint NOT NULL, [ForwardedFetchCount] bigint NOT NULL, [LobFetchPages] bigint NOT NULL, [RowOverflowFetchPages] bigint NOT NULL, [RowLockCount] bigint NOT NULL, [RowLockWaitCount] bigint NOT NULL, [RowLockWaitMs] bigint NOT NULL, [PageLockCount] bigint NOT NULL, [PageLockWaitCount] bigint NOT NULL, [PageLockWaitMs] bigint NOT NULL, [LockPromotionAttemptCount] bigint NOT NULL, [LockPromotionCount] bigint NOT NULL, [PageLatchWaitCount] bigint NOT NULL, [PageLatchWaitMs] bigint NOT NULL, [PageIoLatchWaitCount] bigint NOT NULL, [PageIoLatchWaitMs] bigint NOT NULL, [TreePageLatchWaitCount] bigint NOT NULL, [TreePageLatchWaitMs] bigint NOT NULL, [PageCompressionAttemptCount] bigint NOT NULL, [PageCompressionSuccessCount] bigint NOT NULL, [LeafAllocationsPerInsert] decimal(19,6) NULL, [LockWaitMsPerWait] decimal(19,4) NULL, [PageLatchWaitMsPerWait] decimal(19,4) NULL, [PageIoLatchWaitMsPerWait] decimal(19,4) NULL, [UsageClassification] varchar(48) NOT NULL",Keine fachlichen Ergebnisse
USP_MissingIndexes,missingIndexes,1,1,1,#MissingIndexes_Result,1,"[DatabaseName] sysname NOT NULL, [SchemaName] sysname NULL, [ObjectName] sysname NULL, [ObjectId] int NULL, [IndexHandle] int NOT NULL, [IndexGroupHandle] int NOT NULL, [UniqueCompiles] bigint NULL, [UserSeeks] bigint NULL, [UserScans] bigint NULL, [TotalUserReads] bigint NULL, [LastUserSeek] datetime NULL, [LastUserScan] datetime NULL, [AvgTotalUserCost] float NULL, [AvgUserImpact] float NULL, [ImprovementMeasure] decimal(28,2) NULL, [EqualityColumns] nvarchar(4000) NULL, [InequalityColumns] nvarchar(4000) NULL, [IncludedColumns] nvarchar(4000) NULL, [StatementName] nvarchar(4000) NULL, [ProposedIndexName] sysname NULL, [ProposedCreateIndex] nvarchar(max) NULL, [WarningText] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_Statistics,statistics,1,1,1,#Statistics_Result,1,"[DatabaseName] sysname NOT NULL,[SchemaName] sysname NOT NULL,[ObjectName] sysname NOT NULL,[ObjectId] int NOT NULL, [StatisticsId] int NOT NULL,[StatisticsName] sysname NOT NULL,[IsIndexStatistics] bit NOT NULL,[IsAutoCreated] bit NULL,[IsUserCreated] bit NULL, [IsFiltered] bit NULL,[FilterDefinition] nvarchar(max) NULL,[NoRecompute] bit NULL,[IsIncremental] bit NULL,[HasPersistedSample] bit NULL, [StatisticsColumns] nvarchar(max) NULL,[LastUpdated] datetime2 NULL,[Rows] bigint NULL,[RowsSampled] bigint NULL,[SamplePercent] decimal(9,4) NULL, [Steps] int NULL,[UnfilteredRows] bigint NULL,[ModificationCounter] bigint NULL,[ModificationPercent] decimal(19,4) NULL, [PersistedSamplePercent] float NULL,[DaysSinceLastUpdate] int NULL,[VisibilityOrState] varchar(40) NOT NULL",Keine fachlichen Ergebnisse
USP_StatisticsDistributionAnalysis,findings,1,1,1,#StatisticsDistributionAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [DatabaseName] sysname NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [StatisticsName] sysname NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NOT NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_Partitions,partitions,1,1,1,#Partitions_Result,1,"[DatabaseName] sysname NOT NULL,[SchemaName] sysname NOT NULL,[ObjectName] sysname NOT NULL,[ObjectId] int NOT NULL, [IndexId] int NOT NULL,[IndexName] sysname NULL,[IndexTypeDesc] nvarchar(60) NULL,[PartitionNumber] int NOT NULL,[PartitionCount] int NOT NULL, [PartitionId] bigint NOT NULL,[HobtId] bigint NULL,[RowCount] bigint NULL,[ReservedMb] decimal(19,2) NULL,[UsedMb] decimal(19,2) NULL, [DataCompressionDesc] nvarchar(60) NULL,[XmlCompressionDesc] varchar(3) NULL,[DataSpaceName] sysname NULL,[DestinationFilegroupName] sysname NULL, [PartitionSchemeName] sysname NULL,[PartitionFunctionName] sysname NULL,[BoundaryOnRight] bit NULL, [LowerBoundaryValue] nvarchar(4000) NULL,[LowerBoundaryInclusive] bit NULL,[UpperBoundaryValue] nvarchar(4000) NULL,[UpperBoundaryInclusive] bit NULL, [HasMixedCompression] bit NOT NULL",Keine fachlichen Ergebnisse
USP_Columnstore,rowgroups,1,1,1,#Columnstore_Result,1,"[DatabaseName] sysname NOT NULL,[SchemaName] sysname NOT NULL,[ObjectName] sysname NOT NULL,[ObjectId] int NOT NULL,[IndexId] int NOT NULL,[IndexName] sysname NULL,[IndexTypeDesc] nvarchar(60) NULL, [PartitionNumber] int NOT NULL,[RowGroupId] int NOT NULL,[StateDesc] nvarchar(60) NULL,[TotalRows] bigint NULL,[DeletedRows] bigint NULL,[ActiveRows] bigint NULL, [DeletedPercent] decimal(9,4) NULL,[FullnessPercent] decimal(9,4) NULL,[SizeMb] decimal(19,2) NULL,[DeltaStoreHobtId] bigint NULL, [TrimReasonDesc] nvarchar(60) NULL,[TransitionToCompressedStateDesc] nvarchar(60) NULL,[HasVertipaqOptimization] bit NULL,[Generation] bigint NULL,[CreatedTime] datetime2 NULL,[ClosedTime] datetime2 NULL, [Assessment] varchar(60) NOT NULL",Keine fachlichen Ergebnisse
USP_IndexPhysicalStats,indexPhysicalStats,1,1,1,#IndexPhysicalStats_Result,1,"[DatabaseName] sysname NOT NULL,[SchemaName] sysname NULL,[ObjectName] sysname NULL,[ObjectId] int NOT NULL,[IndexId] int NOT NULL,[IndexName] sysname NULL,[IndexTypeDesc] nvarchar(60) NULL, [PartitionNumber] int NULL,[IndexLevel] tinyint NULL,[AllocationUnitTypeDesc] nvarchar(60) NULL,[IndexDepth] tinyint NULL,[IndexTypeDescPhysical] nvarchar(60) NULL, [AvgFragmentationPercent] float NULL,[FragmentCount] bigint NULL,[AvgFragmentSizePages] float NULL,[PageCount] bigint NULL,[AvgPageSpaceUsedPercent] float NULL, [RecordCount] bigint NULL,[GhostRecordCount] bigint NULL,[VersionGhostRecordCount] bigint NULL,[MinRecordSizeBytes] int NULL,[MaxRecordSizeBytes] int NULL,[AvgRecordSizeBytes] float NULL, [ForwardedRecordCount] bigint NULL,[CompressedPageCount] bigint NULL,[ScanMode] varchar(16) NOT NULL",Keine fachlichen Ergebnisse
USP_ObjectAnalysis,moduleStatus,1,1,1,#ObjectAnalysis_ModuleStatus,1,"[ModuleName] sysname NOT NULL , [StatusCode] varchar(40) NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_SchemaDesignAnalysis,findings,1,1,1,#SchemaDesignAnalysis_Findings,1,"[DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [FindingCode] varchar(100) NOT NULL , [Severity] varchar(16) NOT NULL , [ObjectType] nvarchar(60) NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [RelatedObjectName] sysname NULL , [MetricValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_QueryStats,queries,1,1,1,#QueryStats_Result,1,"[QueryHash] binary(8) NULL , [QueryPlanHash] binary(8) NULL , [PlanHandle] varbinary(64) NOT NULL , [SqlHandle] varbinary(64) NOT NULL , [StatementStartOffset] int NOT NULL , [StatementEndOffset] int NOT NULL , [PlanGenerationNumber] bigint NOT NULL , [DatabaseId] int NULL , [DatabaseName] sysname NULL , [ObjectId] int NULL , [StatementText] nvarchar(max) NULL , [BatchText] nvarchar(max) NULL , [CreationTime] datetime NOT NULL , [LastExecutionTime] datetime NOT NULL , [ExecutionCount] bigint NOT NULL , [TotalCpuMs] decimal(38,3) NULL , [LastCpuMs] decimal(38,3) NULL , [MinCpuMs] decimal(38,3) NULL , [MaxCpuMs] decimal(38,3) NULL , [AvgCpuMs] decimal(38,3) NULL , [TotalElapsedMs] decimal(38,3) NULL , [LastElapsedMs] decimal(38,3) NULL , [MinElapsedMs] decimal(38,3) NULL , [MaxElapsedMs] decimal(38,3) NULL , [AvgElapsedMs] decimal(38,3) NULL , [TotalLogicalReads] bigint NOT NULL , [LastLogicalReads] bigint NOT NULL , [AvgLogicalReads] decimal(38,3) NULL , [TotalLogicalWrites] bigint NOT NULL , [LastLogicalWrites] bigint NOT NULL , [AvgLogicalWrites] decimal(38,3) NULL , [TotalPhysicalReads] bigint NOT NULL , [LastPhysicalReads] bigint NOT NULL , [TotalRows] bigint NOT NULL , [LastRows] bigint NOT NULL , [MinRows] bigint NOT NULL , [MaxRows] bigint NOT NULL , [LastDop] bigint NOT NULL , [MinDop] bigint NOT NULL , [MaxDop] bigint NOT NULL , [MaxGrantKb] bigint NOT NULL , [LastGrantKb] bigint NOT NULL , [LastUsedGrantKb] bigint NOT NULL , [LastIdealGrantKb] bigint NOT NULL , [TotalSpilledPages] bigint NOT NULL , [LastSpilledPages] bigint NOT NULL , [CacheObjectType] nvarchar(60) NULL , [ObjectType] nvarchar(60) NULL , [PlanUseCounts] int NULL , [PlanSizeBytes] bigint NULL , [ResourcePoolId] int NULL , [SetOptions] int NULL , [CompileUserId] int NULL , [SortValue] decimal(38,4) NULL",Keine fachlichen Ergebnisse
USP_QueryHashAnalysis,queryHashes,1,1,1,#QueryHashAnalysis_Output,1,"[QueryHash] binary(8) NOT NULL , [PlanVariantCount] int NOT NULL , [PlanHandleCount] int NOT NULL , [CompilationCount] bigint NOT NULL , [ExecutionCount] bigint NOT NULL , [TotalCpuMs] decimal(38,3) NULL , [AvgCpuMs] decimal(38,3) NULL , [TotalElapsedMs] decimal(38,3) NULL , [AvgElapsedMs] decimal(38,3) NULL , [TotalReads] bigint NOT NULL , [AvgReads] decimal(38,3) NULL , [TotalWrites] bigint NOT NULL , [TotalSpills] bigint NOT NULL , [MaxGrantKb] bigint NOT NULL , [FirstCreationTime] datetime NULL , [LastExecutionTime] datetime NULL , [SampleStatementText] nvarchar(max) NULL",Keine fachlichen Ergebnisse
USP_PlanCacheHealth,overview,1,1,1,#PlanCacheHealth_Summary,1,"[CacheObjectType] nvarchar(34),[ObjectType] nvarchar(16),[PlanCount] bigint,[TotalSizeBytes] bigint,[SingleUsePlanCount] bigint,[SingleUseSizeBytes] bigint,[TotalUseCounts] bigint,[AverageUseCount] decimal(19,4)",Keine fachlichen Ergebnisse
USP_PlanDetails,candidates,1,1,1,#PlanDetails_CandidatesOutput,1,"[CandidateId] int,[SessionId] smallint NULL,[RequestId] int NULL,[PlanHandle] varbinary(64) NULL,[SqlHandle] varbinary(64) NULL , [QueryHash] binary(8) NULL,[QueryPlanHash] binary(8) NULL,[StatementStartOffset] int NULL,[StatementEndOffset] int NULL , [CreationTime] datetime NULL,[LastExecutionTime] datetime NULL,[ExecutionCount] bigint NULL,[StatementText] nvarchar(max) NULL , [BatchText] nvarchar(max) NULL,[SqlTextDatabaseId] int NULL,[SqlTextDatabaseName] sysname NULL,[SqlTextObjectId] int NULL",Keine fachlichen Ergebnisse
USP_ShowplanAnalysis,findings,1,1,1,#ShowplanAnalysis_Findings,1,"[CandidateId] int,[FindingType] varchar(64),[Severity] varchar(16),[NodeId] int NULL,[PhysicalOp] nvarchar(128) NULL,[LogicalOp] nvarchar(128) NULL,[Detail] nvarchar(4000) NULL",Keine fachlichen Ergebnisse
USP_PlanCacheAnalysis,moduleStatus,1,1,1,#PlanCacheAnalysis_MonitorTableResult,1,"[ExecutionOrdinal] tinyint NOT NULL , [ModuleName] sysname NOT NULL , [InvocationStatus] varchar(40) NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_QueryStoreStatus,queryStoreStatus,1,1,1,#QueryStoreStatus_Result,1,"[DatabaseId] int NULL , [DatabaseName] sysname NOT NULL , [DesiredState] smallint NULL , [DesiredStateDesc] nvarchar(60) NULL , [ActualState] smallint NULL , [ActualStateDesc] nvarchar(60) NULL , [ReadonlyReason] int NULL , [CurrentStorageSizeMb] bigint NULL , [MaxStorageSizeMb] bigint NULL , [StorageUsedPercent] decimal(9,2) NULL , [FlushIntervalSeconds] bigint NULL , [IntervalLengthMinutes] bigint NULL , [StaleQueryThresholdDays] bigint NULL , [MaxPlansPerQuery] bigint NULL , [QueryCaptureMode] smallint NULL , [QueryCaptureModeDesc] nvarchar(60) NULL , [SizeBasedCleanupMode] smallint NULL , [SizeBasedCleanupModeDesc] nvarchar(60) NULL , [WaitStatsCaptureMode] smallint NULL , [WaitStatsCaptureModeDesc] nvarchar(60) NULL , [CapturePolicyExecutionCount] int NULL , [CapturePolicyTotalCompileCpuTimeMs] bigint NULL , [CapturePolicyTotalExecutionCpuTimeMs] bigint NULL , [CapturePolicyStaleThresholdHours] int NULL , [IsEnabled] bit NULL , [IsWritable] bit NULL , [StatusHint] nvarchar(1000) NULL",Keine fachlichen Ergebnisse
USP_QueryStoreRuntimeStats,runtimeStats,1,1,1,#QueryStoreRuntimeStats_Result,1,"[QueryStoreDatabaseId] int NULL , [QueryStoreDatabaseName] sysname NOT NULL , [QueryId] bigint NOT NULL , [PlanId] bigint NOT NULL , [QueryHash] binary(8) NULL , [QueryPlanHash] binary(8) NULL , [ObjectId] bigint NULL , [ObjectName] nvarchar(517) NULL , [ExecutionTypeDesc] nvarchar(60) NULL , [FirstExecutionTimeUtc] datetimeoffset NULL , [LastExecutionTimeUtc] datetimeoffset NULL , [ExecutionCount] bigint NULL , [TotalDurationMs] decimal(38,3) NULL , [AverageDurationMs] decimal(38,3) NULL , [TotalCpuMs] decimal(38,3) NULL , [AverageCpuMs] decimal(38,3) NULL , [TotalLogicalReads] decimal(38,3) NULL , [AverageLogicalReads] decimal(38,3) NULL , [TotalLogicalWrites] decimal(38,3) NULL , [AverageLogicalWrites] decimal(38,3) NULL , [TotalPhysicalReads] decimal(38,3) NULL , [TotalMemoryGrantKb] decimal(38,3) NULL , [MaxMemoryGrantKb] decimal(38,3) NULL , [TotalRowCount] decimal(38,3) NULL , [TotalLogBytes] decimal(38,3) NULL , [TotalTempdbKb] decimal(38,3) NULL , [QuerySqlText] nvarchar(max) NULL , [QueryPlan] nvarchar(max) NULL",Keine fachlichen Ergebnisse
USP_QueryStoreWaitStats,waitStats,1,1,1,#QueryStoreWaitStats_Result,1,"[QueryStoreDatabaseId] int,[QueryStoreDatabaseName] sysname,[QueryId] bigint,[PlanId] bigint,[QueryHash] binary(8),[QueryPlanHash] binary(8),[WaitCategory] tinyint,[WaitCategoryDesc] nvarchar(128),[ExecutionTypeDesc] nvarchar(128),[FirstIntervalStartUtc] datetimeoffset,[LastIntervalEndUtc] datetimeoffset,[RecordedRows] bigint,[TotalQueryWaitTimeMs] bigint,[AverageRecordedQueryWaitTimeMs] decimal(38,3),[MaxQueryWaitTimeMs] bigint,[QuerySqlText] nvarchar(max)",Keine fachlichen Ergebnisse
USP_QueryStorePlanChanges,queries,1,1,1,#QueryStorePlanChanges_Summary,1,"[QueryStoreDatabaseId] int,[QueryStoreDatabaseName] sysname,[QueryId] bigint,[QueryHash] binary(8),[ObjectId] bigint NULL,[ObjectName] nvarchar(517) NULL,[PlanCount] bigint,[ForcedPlanCount] bigint,[DistinctPlanHashCount] bigint,[FirstCompileTimeUtc] datetimeoffset NULL,[LastCompileTimeUtc] datetimeoffset NULL,[LastExecutionTimeUtc] datetimeoffset NULL,[TotalCompiles] bigint,[QuerySqlText] nvarchar(max)",Keine fachlichen Ergebnisse
USP_QueryStoreRegressions,regressions,1,1,1,#QueryStoreRegressions_Result,1,"[QueryStoreDatabaseId] int,[QueryStoreDatabaseName] sysname,[QueryId] bigint,[QueryHash] binary(8),[ObjectId] bigint NULL,[ObjectName] nvarchar(517) NULL,[BaselineExecutions] bigint,[ComparisonExecutions] bigint,[BaselinePlanCount] bigint,[ComparisonPlanCount] bigint,[BaselineValue] decimal(38,3),[ComparisonValue] decimal(38,3),[AbsoluteChange] decimal(38,3),[RegressionPercent] decimal(38,3),[LastExecutionTimeUtc] datetimeoffset,[QuerySqlText] nvarchar(max)",Keine fachlichen Ergebnisse
USP_QueryStoreForcedPlans,forcedPlans,1,1,1,#QueryStoreForcedPlans_Result,1,"[QueryStoreDatabaseId] int,[QueryStoreDatabaseName] sysname,[QueryId] bigint,[PlanId] bigint,[QueryHash] binary(8),[QueryPlanHash] binary(8),[ObjectId] bigint NULL,[ObjectName] nvarchar(517) NULL,[IsForcedPlan] bit,[PlanForcingTypeDesc] nvarchar(60),[ForceFailureCount] bigint,[LastForceFailureReason] int,[LastForceFailureReasonDesc] nvarchar(128),[CountCompiles] bigint,[LastCompileStartTimeUtc] datetimeoffset,[LastExecutionTimeUtc] datetimeoffset,[EngineVersion] nvarchar(32),[CompatibilityLevel] smallint,[QuerySqlText] nvarchar(max),[QueryPlan] nvarchar(max) NULL",Keine fachlichen Ergebnisse
USP_QueryStoreHints,queryHints,1,1,1,#QueryStoreHints_Result,1,"[QueryStoreDatabaseId] int,[QueryStoreDatabaseName] sysname,[QueryHintId] bigint,[QueryId] bigint,[ReplicaGroupId] bigint,[QueryHash] binary(8),[QueryHintText] nvarchar(max),[LastQueryHintFailureReason] int,[LastQueryHintFailureReasonDesc] nvarchar(128),[QueryHintFailureCount] bigint,[Source] int,[SourceDesc] nvarchar(128),[QuerySqlText] nvarchar(max)",Keine fachlichen Ergebnisse
USP_QueryStoreAnalysis,moduleStatus,1,1,1,#QueryStoreAnalysis_MonitorTableResult,1,"[ExecutionOrdinal] tinyint NOT NULL , [ModuleName] sysname NOT NULL , [InvocationStatus] varchar(40) NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine fachlichen Ergebnisse
USP_IntelligentQueryProcessingAnalysis,signals,1,1,1,#IntelligentQueryProcessingAnalysis_Signals,1,"[DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [SignalCode] varchar(80) NOT NULL , [IsSourceAvailable] bit NOT NULL , [EvidenceCount] bigint NULL , [Interpretation] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_ExtendedEventsSessions,sessions,1,1,1,#ExtendedEventsSessions_Sessions,1,"[EventSessionId] int NOT NULL, [SessionName] sysname NOT NULL, [IsRunning] bit NOT NULL, [StartupState] bit NULL, [EventRetentionMode] nchar(1) NULL, [EventRetentionModeDesc] nvarchar(60) NULL, [MaxDispatchLatencyMilliseconds] int NULL, [MaxMemoryKb] int NULL, [MaxEventSizeKb] int NULL, [MemoryPartitionMode] nchar(1) NULL, [MemoryPartitionModeDesc] nvarchar(60) NULL, [TrackCausality] bit NULL, [RunningSince] datetime NULL, [PendingBuffers] int NULL, [TotalRegularBuffers] int NULL, [RegularBufferSizeBytes] bigint NULL, [TotalLargeBuffers] int NULL, [LargeBufferSizeBytes] bigint NULL, [TotalBufferSizeBytes] bigint NULL, [BufferPolicyDesc] nvarchar(256) NULL, [DroppedEventCount] int NULL, [DroppedBufferCount] int NULL, [BlockedEventFireTimeMilliseconds] int NULL, [LargestEventDroppedSizeBytes] int NULL, [BufferProcessedCount] bigint NULL, [BufferFullCount] bigint NULL, [TotalBytesGenerated] bigint NULL, [TotalTargetMemoryBytes] bigint NULL, [EventCount] int NULL, [TargetCount] int NULL, [ActionCount] int NULL, [HasRingBuffer] bit NULL, [HasEventFile] bit NULL",Keine fachlichen Ergebnisse
